,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,VWAP
972,3MINDIA,EQ,N,19997.0,19354.05,19651.0,19861.05,19870.0,19700.3,4219,83198343.65,25200.0,15700.0,2050,INE470A01017,2020-04-20,19719.92
973,3MINDIA,EQ,N,19854.95,19254.95,19799.95,19409.35,19260.3,19861.05,6149,119968866.4,25200.0,15700.0,2435,INE470A01017,2020-04-21,19510.31
974,3MINDIA,EQ,N,19649.95,18661.0,19510.0,18719.5,18700.0,19409.35,10555,200303324.7,25200.0,15700.0,3386,INE470A01017,2020-04-22,18977.1
975,3MINDIA,EQ,N,18999.0,18601.0,18819.0,18778.75,18799.95,18719.5,1951,36832605.9,25200.0,15700.0,919,INE470A01017,2020-04-23,18878.83
976,3MINDIA,EQ,N,19199.9,18301.05,18690.0,19130.45,19175.0,18778.75,12604,239379223.2,25200.0,15700.0,2323,INE470A01017,2020-04-24,18992.32
977,3MINDIA,EQ,N,19560.3,19150.0,19401.0,19505.15,19510.0,19130.45,5023,97391122.0,25200.0,15700.0,1342,INE470A01017,2020-04-27,19389.03
978,3MINDIA,EQ,N,19799.0,18811.0,19799.0,19297.95,19335.0,19505.15,1370,26514989.65,25200.0,15700.0,871,INE470A01017,2020-04-28,19354.01
979,3MINDIA,EQ,N,19594.0,19000.0,19489.0,19544.6,19400.0,19297.95,3547,68991235.65,25200.0,15700.0,1724,INE470A01017,2020-04-29,19450.59
980,3MINDIA,EQ,N,19957.0,19200.3,19559.15,19400.2,19255.0,19544.6,5403,106769818.2,25200.0,15700.0,2613,INE470A01017,2020-04-30,19761.21
981,3MINDIA,EQ,N,19240.0,18737.6,19110.05,18828.5,18805.0,19400.2,2584,48775815.7,25200.0,15700.0,1356,INE470A01017,2020-05-04,18876.09
982,3MINDIA,EQ,N,19000.0,18580.0,18940.0,18655.25,18700.0,18828.5,1831,34380204.65,25200.0,15700.0,1044,INE470A01017,2020-05-05,18776.74
983,3MINDIA,EQ,N,18848.0,18510.05,18847.0,18708.0,18700.05,18655.25,1374,25668474.6,25200.0,15700.0,884,INE470A01017,2020-05-06,18681.57
984,3MINDIA,EQ,N,18897.0,18526.0,18526.0,18878.2,18830.0,18708.0,1350,25341798.2,25200.0,15700.0,770,INE470A01017,2020-05-07,18771.7
985,3MINDIA,EQ,N,19099.95,18501.0,18880.0,18618.7,18630.0,18878.2,2175,40860064.6,25200.0,15700.0,1263,INE470A01017,2020-05-08,18786.24
986,3MINDIA,EQ,N,18921.9,18100.0,18900.0,18179.1,18151.05,18618.7,2809,51734617.3,25200.0,15700.0,1352,INE470A01017,2020-05-11,18417.45
987,3MINDIA,EQ,N,18299.0,17750.0,18000.0,18107.1,18180.0,18179.1,2964,53203675.75,25200.0,15700.0,1817,INE470A01017,2020-05-12,17949.96
988,3MINDIA,EQ,N,18899.0,18251.1,18899.0,18316.3,18303.0,18107.1,2267,41969679.85,25200.0,15700.0,1035,INE470A01017,2020-05-13,18513.31
989,3MINDIA,EQ,N,18450.0,17650.1,18310.0,17735.85,17745.0,18316.3,3758,67272577.15,25200.0,15700.0,2086,INE470A01017,2020-05-14,17901.16
990,3MINDIA,EQ,N,17979.95,17520.0,17800.0,17675.5,17600.0,17735.85,1750,31088441.1,25200.0,15700.0,1019,INE470A01017,2020-05-15,17764.82
991,3MINDIA,EQ,N,17650.0,17010.05,17650.0,17048.4,17044.15,17675.5,3429,59068596.35,25200.0,15700.0,1645,INE470A01017,2020-05-18,17226.19
992,3MINDIA,EQ,N,17348.0,16745.0,17200.0,16830.4,16860.0,17048.4,2642,44846946.3,25200.0,15700.0,1201,INE470A01017,2020-05-19,16974.62
993,3MINDIA,EQ,N,17700.0,16830.4,16880.0,17524.15,17648.0,16830.4,2574,44309263.7,25200.0,15700.0,1429,INE470A01017,2020-05-20,17214.17
941,3MINDIA,EQ,N,18494.0,17507.35,17648.0,17883.3,17801.0,17524.15,5268,95269739.9,25200.0,15700.0,2733,INE470A01017,2020-05-21,18084.61
942,3MINDIA,EQ,N,18200.0,17600.0,17900.0,17683.15,17703.0,17883.3,1825,32460405.45,25200.0,15700.0,1081,INE470A01017,2020-05-22,17786.52
943,3MINDIA,EQ,N,17650.0,17300.0,17600.0,17520.65,17499.95,17683.15,1970,34436095.1,25200.0,15700.0,887,INE470A01017,2020-05-26,17480.25
944,3MINDIA,EQ,N,17980.0,17435.1,17688.0,17896.95,17880.05,17520.65,4632,81766860.6,25200.0,15700.0,1376,INE470A01017,2020-05-27,17652.6
945,3MINDIA,EQ,N,18293.55,17840.75,17980.9,18014.35,17999.95,17896.95,2685,48583236.75,25200.0,15700.0,1129,INE470A01017,2020-05-28,18094.32
946,3MINDIA,EQ,N,18600.0,17900.0,18100.0,18299.15,18349.0,18014.35,8732,160467499.2,25200.0,15700.0,3577,INE470A01017,2020-05-29,18376.95
947,3MINDIA,EQ,N,18479.0,17800.0,18290.0,18057.0,18050.0,18299.15,6563,118903895.45,25200.0,15700.0,2599,INE470A01017,2020-06-01,18117.31
948,3MINDIA,EQ,N,18449.95,17820.0,18319.0,17966.7,17970.0,18057.0,49628,895526011.65,25200.0,15700.0,3187,INE470A01017,2020-06-02,18044.77
949,3MINDIA,EQ,N,18287.95,17800.0,17910.0,17911.15,17929.95,17966.7,36350,654790152.45,25200.0,15700.0,2201,INE470A01017,2020-06-03,18013.48
950,3MINDIA,EQ,N,18200.0,17922.45,18050.0,18073.05,18123.0,17911.15,2813,50811260.2,25200.0,15700.0,1170,INE470A01017,2020-06-04,18063.01
951,3MINDIA,EQ,N,18196.45,17900.0,18073.0,17979.25,17955.0,18073.05,3900,70240920.4,25200.0,15700.0,1483,INE470A01017,2020-06-05,18010.49
952,3MINDIA,EQ,N,18350.0,18028.15,18090.0,18271.7,18250.0,17979.25,4664,84990812.65,25200.0,15700.0,1855,INE470A01017,2020-06-08,18222.73
953,3MINDIA,EQ,N,18490.0,18100.0,18349.5,18166.8,18108.45,18271.7,3131,57207712.55,25200.0,15700.0,1386,INE470A01017,2020-06-09,18271.39
954,3MINDIA,EQ,N,18400.0,18082.35,18379.0,18260.1,18310.0,18166.8,2258,41151439.9,25200.0,15700.0,1017,INE470A01017,2020-06-10,18224.73
955,3MINDIA,EQ,N,18350.0,17445.0,18350.0,17578.55,17500.0,18260.1,7088,126443097.5,25200.0,15700.0,2931,INE470A01017,2020-06-11,17839.04
956,3MINDIA,EQ,N,17539.7,17000.05,17001.0,17404.4,17351.05,17578.55,4153,72242694.05,25200.0,15700.0,1406,INE470A01017,2020-06-12,17395.3
957,3MINDIA,EQ,N,17594.0,17100.0,17594.0,17199.55,17178.65,17404.4,5573,96660451.3,25200.0,15700.0,1917,INE470A01017,2020-06-15,17344.42
958,3MINDIA,EQ,N,19100.0,18021.0,19050.0,18479.6,18389.0,17199.55,22640,417489253.6,25200.0,15700.0,7510,INE470A01017,2020-06-16,18440.34
959,3MINDIA,EQ,N,18994.0,18200.55,18395.0,18629.6,18502.0,18479.6,12144,227555173.0,25200.0,15700.0,4262,INE470A01017,2020-06-17,18738.07
960,3MINDIA,EQ,N,18848.0,18510.3,18629.6,18770.95,18750.0,18629.6,4514,84545198.05,25200.0,15700.0,2255,INE470A01017,2020-06-18,18729.55
961,3MINDIA,EQ,N,18899.0,18300.0,18899.0,18593.3,18350.0,18770.95,8332,155731842.45,25200.0,15700.0,4610,INE470A01017,2020-06-19,18690.81
962,3MINDIA,EQ,N,18699.0,18395.7,18565.0,18514.95,18623.6,18593.3,6789,125848191.6,25200.0,15700.0,3134,INE470A01017,2020-06-22,18537.07
963,3MINDIA,EQ,N,18800.0,18180.0,18690.0,18248.75,18200.0,18514.95,5922,109427032.6,25200.0,15700.0,2182,INE470A01017,2020-06-23,18478.05
964,3MINDIA,EQ,N,18630.0,18150.0,18340.0,18433.35,18448.0,18248.75,6440,118464288.75,25200.0,15700.0,2953,INE470A01017,2020-06-24,18395.08
965,3MINDIA,EQ,N,18600.0,18203.25,18300.05,18540.45,18507.0,18433.35,3663,67689286.9,25200.0,15700.0,2026,INE470A01017,2020-06-25,18479.19
966,3MINDIA,EQ,N,19237.95,18350.0,18540.5,19103.0,19130.0,18540.45,8269,156436271.4,25200.0,15700.0,4267,INE470A01017,2020-06-26,18918.4
967,3MINDIA,EQ,N,19200.0,18822.0,19103.0,19113.85,19002.0,19103.0,4684,89071572.0,25200.0,15700.0,2570,INE470A01017,2020-06-29,19016.13
911,3MINDIA,EQ,N,19235.0,18727.7,19114.0,18795.25,18788.0,19113.85,4096,78105539.55,25200.0,15700.0,2414,INE470A01017,2020-06-30,19068.74
912,3MINDIA,EQ,N,18956.0,18500.0,18940.0,18605.4,18611.85,18795.25,5815,108312037.1,25200.0,15700.0,2207,INE470A01017,2020-07-01,18626.32
913,3MINDIA,EQ,N,18843.95,18600.0,18787.4,18647.1,18650.0,18605.4,12208,229208197.85,25200.0,15700.0,1207,INE470A01017,2020-07-02,18775.25
914,3MINDIA,EQ,N,18990.0,18350.0,18828.0,18440.4,18400.0,18647.1,3354,62284152.1,25200.0,15700.0,1441,INE470A01017,2020-07-03,18570.11
915,3MINDIA,EQ,N,19100.05,18466.95,18631.0,18962.65,18999.35,18440.4,4528,85392251.1,25200.0,15700.0,1606,INE470A01017,2020-07-06,18858.71
916,3MINDIA,EQ,N,19600.0,18687.25,18972.0,19311.8,19205.0,18962.65,6194,119580768.65,25200.0,15700.0,2645,INE470A01017,2020-07-07,19305.9
917,3MINDIA,EQ,N,19599.0,19200.0,19599.0,19256.05,19300.0,19311.8,2261,43679079.25,25200.0,15700.0,1110,INE470A01017,2020-07-08,19318.48
918,3MINDIA,EQ,N,19600.0,19046.05,19351.7,19498.95,19510.0,19256.05,4443,86049547.4,25200.0,15700.0,1512,INE470A01017,2020-07-09,19367.44
919,3MINDIA,EQ,N,19599.0,19301.0,19301.0,19504.05,19501.0,19498.95,2646,51551627.25,25200.0,15700.0,1594,INE470A01017,2020-07-10,19482.85
920,3MINDIA,EQ,N,20100.0,19400.0,19650.0,19936.2,19990.0,19504.05,3557,70037460.6,25200.0,15700.0,1489,INE470A01017,2020-07-13,19690.04
921,3MINDIA,EQ,N,20400.0,19655.0,19990.0,20099.35,20180.0,19936.2,6350,127242330.35,25200.0,15700.0,2635,INE470A01017,2020-07-14,20038.16
922,3MINDIA,EQ,N,20483.95,20038.0,20200.0,20375.9,20328.3,20099.35,4378,88838087.8,25200.0,15700.0,1826,INE470A01017,2020-07-15,20291.93
923,3MINDIA,EQ,N,20700.0,20151.05,20398.1,20569.7,20565.0,20375.9,18162,370470843.4,25200.0,15700.0,1793,INE470A01017,2020-07-16,20398.13
924,3MINDIA,EQ,N,21100.0,20500.0,20549.0,21041.15,21010.0,20569.7,6102,127481467.25,25200.0,15700.0,2996,INE470A01017,2020-07-17,20891.75
925,3MINDIA,EQ,N,21600.0,20887.05,21100.0,21532.55,21600.0,21041.15,4821,102918299.85,25200.0,15700.0,2284,INE470A01017,2020-07-20,21347.92
926,3MINDIA,EQ,N,21700.0,21250.15,21700.0,21503.9,21463.0,21532.55,6108,131230911.0,25200.0,15700.0,2402,INE470A01017,2020-07-21,21485.09
927,3MINDIA,EQ,N,21600.0,21160.0,21550.0,21242.85,21248.8,21503.9,1686,35850460.2,25200.0,15700.0,761,INE470A01017,2020-07-22,21263.62
928,3MINDIA,EQ,N,21565.0,21200.0,21242.85,21502.9,21417.05,21242.85,1442,30952302.55,25200.0,15700.0,741,INE470A01017,2020-07-23,21464.84
929,3MINDIA,EQ,N,21615.9,21225.0,21520.0,21492.2,21499.35,21502.9,1116,23996755.4,25200.0,15700.0,661,INE470A01017,2020-07-24,21502.47
930,3MINDIA,EQ,N,21582.7,21160.05,21360.0,21522.65,21555.0,21492.2,2427,52158995.5,25200.0,15700.0,1125,INE470A01017,2020-07-27,21491.14
931,3MINDIA,EQ,N,21649.95,21225.0,21301.0,21512.2,21500.0,21522.65,3224,69421614.5,25200.0,15700.0,948,INE470A01017,2020-07-28,21532.76
932,3MINDIA,EQ,N,21899.0,21100.0,21360.0,21501.65,21438.1,21512.2,12391,267574468.15,25200.0,15700.0,4084,INE470A01017,2020-07-29,21594.26
933,3MINDIA,EQ,N,21900.0,20750.0,21450.0,21197.45,21711.9,21501.65,6369,134539798.0,25200.0,15700.0,3222,INE470A01017,2020-07-30,21124.16
934,3MINDIA,EQ,N,21489.7,20971.3,21301.0,21078.0,21100.05,21197.45,2040,43098707.35,25200.0,15700.0,964,INE470A01017,2020-07-31,21126.82
935,3MINDIA,EQ,N,21396.75,20900.0,21396.75,20918.8,20902.0,21078.0,2410,50561223.35,25200.0,15700.0,822,INE470A01017,2020-08-03,20979.76
936,3MINDIA,EQ,N,21099.0,20550.0,20940.0,20579.5,20550.0,20918.8,2605,54161138.05,25200.0,15700.0,1649,INE470A01017,2020-08-04,20791.22
937,3MINDIA,EQ,N,20855.95,20525.0,20855.95,20611.3,20632.0,20579.5,1113,22997479.4,25200.0,15700.0,642,INE470A01017,2020-08-05,20662.61
938,3MINDIA,EQ,N,20800.0,20361.05,20788.0,20434.4,20510.2,20611.3,1639,33675202.45,25200.0,15700.0,901,INE470A01017,2020-08-06,20546.19
939,3MINDIA,EQ,N,21650.0,20450.0,20450.0,21478.65,21451.0,20434.4,5212,110752418.35,25200.0,15700.0,2492,INE470A01017,2020-08-07,21249.5
881,3MINDIA,EQ,N,22500.0,21600.0,21608.65,22169.25,22165.2,21478.65,8818,195915512.9,25200.0,15700.0,2764,INE470A01017,2020-08-10,22217.68
882,3MINDIA,EQ,N,22400.0,21699.05,22200.0,21752.15,21810.0,22169.25,2791,61288009.4,25200.0,15700.0,1447,INE470A01017,2020-08-11,21959.16
883,3MINDIA,EQ,N,21800.0,21260.3,21800.0,21376.05,21579.65,21752.15,2180,46806118.25,25200.0,15700.0,1152,INE470A01017,2020-08-12,21470.7
884,3MINDIA,EQ,N,22000.0,21521.0,21699.95,21888.55,21950.0,21376.05,4930,107821171.3,25200.0,15700.0,2666,INE470A01017,2020-08-13,21870.42
885,3MINDIA,EQ,N,21299.95,20800.0,21000.0,20903.65,20880.0,21888.55,8567,179834431.6,25200.0,15700.0,3793,INE470A01017,2020-08-14,20991.53
886,3MINDIA,EQ,N,20998.35,20750.0,20903.7,20929.2,20872.0,20903.65,1867,38917031.75,25200.0,15700.0,1056,INE470A01017,2020-08-17,20844.69
887,3MINDIA,EQ,N,21089.95,20700.0,20941.0,20782.3,20710.0,20929.2,2092,43761289.7,25200.0,15700.0,1074,INE470A01017,2020-08-18,20918.4
888,3MINDIA,EQ,N,20949.5,20657.0,20657.0,20834.35,20840.0,20782.3,1431,29802680.75,25200.0,15700.0,823,INE470A01017,2020-08-19,20826.47
889,3MINDIA,EQ,N,20974.95,20455.45,20789.2,20527.2,20565.0,20834.35,4590,95069096.75,25200.0,15700.0,1692,INE470A01017,2020-08-20,20712.22
890,3MINDIA,EQ,N,20767.7,20600.0,20645.0,20613.85,20606.05,20527.2,3270,67602735.25,25200.0,15700.0,1218,INE470A01017,2020-08-21,20673.62
891,3MINDIA,EQ,N,21380.0,20615.05,20799.85,20927.35,20900.0,20613.85,5773,121352213.05,25200.0,15700.0,3044,INE470A01017,2020-08-24,21020.65
892,3MINDIA,EQ,N,21278.0,20705.4,21278.0,20813.3,20825.0,20927.35,2072,43386857.6,25200.0,15700.0,1126,INE470A01017,2020-08-25,20939.6
893,3MINDIA,EQ,N,21088.95,20750.0,21000.0,20866.15,20760.0,20813.3,1485,31049672.35,25200.0,15700.0,836,INE470A01017,2020-08-26,20908.87
894,3MINDIA,EQ,N,21510.05,20866.15,21100.0,20999.8,20970.45,20866.15,6262,132877532.7,25200.0,15700.0,2169,INE470A01017,2020-08-27,21219.66
895,3MINDIA,EQ,N,21216.9,20800.0,20902.0,20907.35,20862.0,20999.8,1767,37064811.6,25200.0,15700.0,1116,INE470A01017,2020-08-28,20976.12
896,3MINDIA,EQ,N,21000.0,20150.0,20907.35,20264.45,20150.0,20907.35,4729,96889581.85,25200.0,15700.0,1829,INE470A01017,2020-08-31,20488.39
897,3MINDIA,EQ,N,20448.95,19919.75,20300.0,19959.0,19980.0,20264.45,2716,54430438.45,25200.0,15700.0,1159,INE470A01017,2020-09-01,20040.66
898,3MINDIA,EQ,N,20344.65,19920.0,19980.0,20167.15,20240.35,19959.0,1013,20401981.15,25200.0,15700.0,687,INE470A01017,2020-09-02,20140.16
899,3MINDIA,EQ,N,20583.6,19927.5,20229.75,20002.15,20004.0,20167.15,2590,52296675.85,25200.0,15700.0,1199,INE470A01017,2020-09-03,20191.77
900,3MINDIA,EQ,N,19999.0,19600.0,19999.0,19649.55,19655.0,20002.15,3854,76051580.75,25200.0,15700.0,1548,INE470A01017,2020-09-04,19733.16
901,3MINDIA,EQ,N,19739.65,19301.45,19700.0,19353.15,19358.0,19649.55,2449,47480694.95,25200.0,15700.0,1075,INE470A01017,2020-09-07,19387.79
902,3MINDIA,EQ,N,19612.0,19100.0,19400.0,19130.7,19154.95,19353.15,2847,54825725.25,25200.0,15700.0,1227,INE470A01017,2020-09-08,19257.37
903,3MINDIA,EQ,N,19299.0,18532.1,19145.0,18807.35,18850.0,19130.7,2475,46700732.0,25200.0,15700.0,1142,INE470A01017,2020-09-09,18868.98
904,3MINDIA,EQ,N,19241.0,18700.0,18851.0,18726.1,18770.0,18807.35,3035,57310074.9,25200.0,15700.0,1647,INE470A01017,2020-09-10,18883.06
905,3MINDIA,EQ,N,18999.9,18350.0,18999.9,18569.0,18590.0,18726.1,7016,129895425.8,25200.0,15700.0,3384,INE470A01017,2020-09-11,18514.17
906,3MINDIA,EQ,N,19080.0,18525.5,18600.0,18922.5,18902.0,18569.0,12383,231068315.4,25200.0,15700.0,4625,INE470A01017,2020-09-14,18660.12
907,3MINDIA,EQ,N,19197.35,18809.0,18905.0,18891.7,18901.0,18922.5,4034,76278576.25,25200.0,15700.0,3174,INE470A01017,2020-09-15,18908.92
908,3MINDIA,EQ,N,19500.0,18811.0,19000.0,19231.5,19095.0,18891.7,3905,74955016.7,25200.0,15700.0,2439,INE470A01017,2020-09-16,19194.63
853,3MINDIA,EQ,N,19350.0,18750.0,19350.0,19002.9,19035.0,19231.5,7730,147029283.35,25200.0,15700.0,1778,INE470A01017,2020-09-17,19020.61
854,3MINDIA,EQ,N,19061.9,18424.0,19002.9,18747.5,18701.0,19002.9,8313,156190091.6,25200.0,15700.0,3501,INE470A01017,2020-09-18,18788.66
855,3MINDIA,EQ,N,18949.9,18130.55,18750.0,18239.55,18444.0,18747.5,5829,107547890.3,25200.0,15700.0,4328,INE470A01017,2020-09-21,18450.49
856,3MINDIA,EQ,N,18499.0,18100.0,18400.0,18148.95,18116.7,18239.55,5023,91289813.95,25200.0,15700.0,2927,INE470A01017,2020-09-22,18174.36
857,3MINDIA,EQ,N,18744.0,18024.25,18350.35,18569.0,18530.0,18148.95,3259,59393570.9,25200.0,15700.0,2377,INE470A01017,2020-09-23,18224.48
858,3MINDIA,EQ,N,18536.25,18056.0,18210.0,18367.45,18400.0,18569.0,3298,60156597.2,25200.0,15700.0,2658,INE470A01017,2020-09-24,18240.33
859,3MINDIA,EQ,N,18657.0,18150.0,18501.0,18204.9,18190.0,18367.45,5482,100018348.35,25200.0,15700.0,3620,INE470A01017,2020-09-25,18244.86
860,3MINDIA,EQ,N,18477.8,18201.0,18400.0,18361.85,18420.0,18204.9,2588,47466457.9,25200.0,15700.0,1635,INE470A01017,2020-09-28,18340.98
861,3MINDIA,EQ,N,18550.0,18100.0,18499.95,18399.7,18384.0,18361.85,3576,65600944.85,25200.0,15700.0,1657,INE470A01017,2020-09-29,18344.78
862,3MINDIA,EQ,N,18426.0,18190.05,18401.95,18307.15,18300.0,18399.7,3818,69805801.35,25200.0,15700.0,2827,INE470A01017,2020-09-30,18283.34
863,3MINDIA,EQ,N,18500.0,18151.05,18450.0,18230.9,18259.95,18307.15,1948,35610703.35,25200.0,15700.0,1067,INE470A01017,2020-10-01,18280.65
864,3MINDIA,EQ,N,18459.0,18230.9,18450.0,18402.55,18449.95,18230.9,1794,32914285.75,25200.0,15700.0,1308,INE470A01017,2020-10-05,18346.87
865,3MINDIA,EQ,N,18841.35,18250.0,18500.0,18795.8,18821.0,18402.55,6108,113830136.55,25200.0,15700.0,1739,INE470A01017,2020-10-06,18636.24
866,3MINDIA,EQ,N,19000.0,18500.0,18851.0,18522.25,18600.0,18795.8,2021,37762513.3,25200.0,15700.0,1187,INE470A01017,2020-10-07,18685.06
867,3MINDIA,EQ,N,19198.0,18499.7,18769.95,18896.7,18902.0,18522.25,3521,66165936.95,25200.0,15700.0,1841,INE470A01017,2020-10-08,18791.8
868,3MINDIA,EQ,N,19549.95,18708.0,18988.0,19491.4,19510.0,18896.7,3258,62734875.15,25200.0,15700.0,1818,INE470A01017,2020-10-09,19255.64
869,3MINDIA,EQ,N,19539.0,19101.15,19491.4,19479.4,19515.0,19491.4,1788,34739045.0,25200.0,15700.0,1102,INE470A01017,2020-10-12,19429.0
870,3MINDIA,EQ,N,19403.05,18902.0,19400.0,19141.6,19150.0,19479.4,3800,72803612.1,25200.0,15700.0,1953,INE470A01017,2020-10-13,19158.85
871,3MINDIA,EQ,N,19380.0,18601.2,19380.0,19034.5,18900.0,19141.6,3914,74113382.5,25200.0,15700.0,2383,INE470A01017,2020-10-14,18935.46
872,3MINDIA,EQ,N,19150.0,18674.9,19150.0,18704.9,18734.95,19034.5,1599,30142353.35,25200.0,15700.0,968,INE470A01017,2020-10-15,18850.75
873,3MINDIA,EQ,N,18945.0,18501.6,18945.0,18695.9,18750.0,18704.9,4077,76125665.65,25200.0,15700.0,1665,INE470A01017,2020-10-16,18671.98
